Row.names,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,WT_rep1,WT_rep2,KO_rep1,KO_rep3,chrom,type,symbol
ENSMUSG00000055602.18,270.7851172,-7.461630755,1.356786789,-5.499486593,3.81E-08,1.15E-06,213.3002404,863.7160327,1.002202656,5.12199287,chr17,protein_coding,Tcp10b
ENSMUSG00000055720.11,1191.353803,-0.864584154,0.161387723,-5.357186639,8.45E-08,2.38E-06,1300.16192,1776.02229,878.9317297,810.299272,chr9,protein_coding,Ubl7
ENSMUSG00000055809.8,118.6580508,-1.507023527,0.396407579,-3.801702102,0.000143705,0.001915505,126.0410512,225.1016526,67.14757799,56.34192157,chr7,protein_coding,Dnaaf3
ENSMUSG00000056018.15,101.9619098,-10.09547773,3.07658883,-3.28138672,0.00103298,0.010393495,31.02548952,376.8221497,0,0,chr8,protein_coding,Ccdc7b
ENSMUSG00000056073.17,11.59346845,-3.824693303,1.387947506,-2.755646943,0.005857619,0.04460785,14.54319821,28.75747985,0,3.073195722,chr10,protein_coding,Grik2
ENSMUSG00000056197.7,97.92073458,-2.72060017,0.524037831,-5.191610243,2.08E-07,5.43E-06,87.25918927,252.8674952,31.06828235,20.48797148,chr6,protein_coding,Jkampl
ENSMUSG00000056215.15,367.1960428,-2.000591389,0.228051317,-8.772549164,1.75E-18,2.64E-16,517.7378563,657.4554875,157.3458171,136.2450103,chr6,protein_coding,Lrguk
ENSMUSG00000056216.10,1591.172248,-0.768861269,0.12018423,-6.397355719,1.58E-10,7.35E-09,1925.519443,2085.413108,1216.674025,1137.082417,chr7,protein_coding,Cebpg
ENSMUSG00000056383.11,338.103579,-0.940821957,0.244205202,-3.852587693,0.000116876,0.001592506,359.7017691,529.5342841,224.4933951,238.6848677,chr7,protein_coding,AI987944
ENSMUSG00000056436.5,908.5524151,-1.134054969,0.185018767,-6.129405071,8.82E-10,3.62E-08,1178.968602,1317.885887,681.4978064,455.8573654,chr2,protein_coding,Cyct
ENSMUSG00000056458.17,510.2334566,-0.806891167,0.210238217,-3.837985212,0.000124048,0.00168117,536.1592407,762.5690346,391.8612387,350.3443123,chr12,protein_coding,Mok
ENSMUSG00000056598.17,702.5839824,-1.291862355,0.214810845,-6.013953122,1.81E-09,7.05E-08,768.8504121,1226.655261,442.9735742,371.8566824,chr11,protein_coding,Drc3
ENSMUSG00000056665.3,307.2326208,-1.473040274,0.271845456,-5.418668,6.00E-08,1.74E-06,343.2194778,560.2750384,153.3370064,172.0989604,chr15,protein_coding,Them6
ENSMUSG00000056682.9,90.83403297,-3.164039811,0.447564452,-7.069461827,1.56E-12,9.77E-11,146.4015287,180.477977,19.04185047,17.41477576,chr18,pseudogene,4930465K10Rik
ENSMUSG00000056698.12,292.0364702,-0.840008921,0.286317695,-2.933835164,0.00334802,0.028156205,268.5643936,480.9440595,200.4405313,218.1968963,chr6,protein_coding,Elmod3
ENSMUSG00000056821.14,63.3759902,-1.864999279,0.560071998,-3.329927731,0.000868685,0.009009215,60.11188594,138.8292131,34.07489032,20.48797148,chr10,lncRNA,1700028I16Rik
ENSMUSG00000056832.15,1030.949388,-0.928764428,0.145576706,-6.379897282,1.77E-10,8.17E-09,1326.339677,1377.384121,774.7026535,645.3711016,chr6,protein_coding,Ttc26
ENSMUSG00000056899.11,143.2929349,-2.068686711,0.416983733,-4.961072932,7.01E-07,1.62E-05,139.6147028,323.273739,62.1365647,48.14673298,chr12,protein_coding,Immp2l
ENSMUSG00000057047.6,322.8095197,-3.425754893,0.957394102,-3.578207643,0.000345959,0.004100835,291.8335108,889.4986008,79.17400986,30.73195722,chr2,protein_coding,1700010B08Rik
ENSMUSG00000057069.8,2126.196443,-0.780377263,0.123064194,-6.341221083,2.28E-10,1.03E-08,2448.105032,2927.313121,1626.574911,1502.792708,chr13,protein_coding,Ero1b
ENSMUSG00000057132.17,476.1340203,-4.589160998,0.667778775,-6.872277419,6.32E-12,3.60E-10,522.5855891,1305.98624,39.0859036,36.87834866,chr14,protein_coding,Rpgrip1
ENSMUSG00000057173.9,236.431828,-1.732961509,0.321532808,-5.389687982,7.06E-08,2.01E-06,252.0821023,474.9942361,118.2599135,100.3910603,chr1,protein_coding,Rfx8
ENSMUSG00000057176.5,226.6854786,-1.530789238,0.308077497,-4.968844695,6.74E-07,1.56E-05,247.2343696,426.4040115,113.2489002,119.8546332,chr7,protein_coding,Ccdc189
ENSMUSG00000057240.15,199.986571,-2.948071597,0.769533479,-3.830985496,0.000127631,0.001723956,253.0516489,455.1614914,67.14757799,24.58556578,chr19,protein_coding,Ms4a13
ENSMUSG00000057246.17,1252.171968,-1.86938307,0.44757999,-4.176645763,2.96E-05,0.000470598,1366.091085,2566.357167,573.2599195,502.9796998,chr17,protein_coding,BC051142
ENSMUSG00000057265.14,661.419151,-1.832541232,0.215882538,-8.488603336,2.09E-17,2.63E-15,816.3581929,1249.462918,321.7070527,258.1484406,chr12,protein_coding,Bbof1
ENSMUSG00000057816.8,141.8180546,-3.010411392,0.490946771,-6.131848849,8.69E-10,3.57E-08,131.8583304,372.8556008,43.09471423,19.46357291,chr5,protein_coding,Cfap299
ENSMUSG00000058240.15,482.5120188,-0.637724577,0.19244015,-3.313885263,0.000920093,0.009455131,529.3724149,645.5558407,363.7995643,391.3202553,chr16,protein_coding,Cryzl1
ENSMUSG00000058398.7,104.9392238,-2.971084198,0.514082388,-5.779393084,7.50E-09,2.62E-07,109.5587599,262.7838676,33.07268766,14.34158004,chr9,protein_coding,Prss43
ENSMUSG00000058626.17,137.1807184,-4.357363332,1.307858937,-3.331676841,0.000863244,0.008966574,148.3406218,374.8388753,3.006607969,22.53676863,chr17,protein_coding,Capn11
ENSMUSG00000058638.15,1177.998088,-0.970282109,0.16535682,-5.867808213,4.42E-09,1.62E-07,1300.16192,1819.654328,820.8039757,771.3721262,chr7,protein_coding,Zfp110
ENSMUSG00000058704.10,1349.91072,-0.612757788,0.134021911,-4.572071723,4.83E-06,9.16E-05,1506.675335,1758.17282,1112.444949,1022.349777,chr17,protein_coding,Memo1
ENSMUSG00000058717.9,608.7175315,-1.100915682,0.180920065,-6.085094432,1.16E-09,4.69E-08,793.0890758,867.6825816,431.949345,342.1491237,chr7,protein_coding,Lypd11
ENSMUSG00000058816.6,21.88984435,-6.417220111,1.641698786,-3.908890086,9.27E-05,0.001298353,31.02548952,55.53168522,1.002202656,0,chr19,processed_pseudogene,Ppp1r2-ps3
ENSMUSG00000058925.12,186.716347,-2.514817407,0.345259074,-7.283856088,3.24E-13,2.31E-11,256.9298351,378.8054242,70.15418595,40.97594296,chr18,protein_coding,Ccdc192
ENSMUSG00000059395.5,340.4380539,-2.26764508,0.29432419,-7.704582767,1.31E-14,1.11E-12,386.8490724,740.7530154,112.2466975,121.9034303,chr13,protein_coding,Nkapl
ENSMUSG00000059482.16,1019.58806,-0.745671444,0.155662381,-4.790312457,1.67E-06,3.55E-05,1155.699485,1399.20014,824.8127863,698.6398275,chr4,protein_coding,Cfap418
ENSMUSG00000059498.14,239.4372348,-1.378461575,0.296246636,-4.65308769,3.27E-06,6.42E-05,277.2903126,414.5043647,156.3436144,109.6106474,chr1,protein_coding,Fcgr3
ENSMUSG00000059518.15,1095.43136,-0.751521326,0.163119127,-4.607193146,4.08E-06,7.84E-05,1164.425403,1584.636303,842.8524341,789.8113006,chr5,protein_coding,Znhit1
ENSMUSG00000059540.16,1473.674207,-1.64820755,0.182225188,-9.044894215,1.50E-19,2.48E-17,1791.72202,2677.420538,804.7687332,620.7855358,chr2,protein_coding,Tcea2
ENSMUSG00000059562.15,28.7070001,-3.710502478,0.986437859,-3.761516697,0.000168886,0.002187735,19.39093095,87.26407678,1.002202656,7.170790018,chr17,protein_coding,Ccdc154
ENSMUSG00000059659.9,303.2773561,-1.039473636,0.225084907,-4.618140103,3.87E-06,7.48E-05,391.6968052,424.4207371,206.4537472,190.5381348,chr6,lncRNA,Gm10069
ENSMUSG00000059854.9,662.9761695,-2.892364878,0.50329012,-5.746913688,9.09E-09,3.10E-07,789.2108896,1547.945726,173.3810596,141.3670032,chr8,protein_coding,Hydin
ENSMUSG00000059920.10,1331.551414,-0.937365433,0.17987465,-5.21121478,1.88E-07,4.94E-06,1364.151992,2134.994969,899.9779855,927.0807095,chr16,protein_coding,4930453N24Rik
ENSMUSG00000059970.8,11933.39629,-1.393711785,0.116518872,-11.96125363,5.67E-33,3.19E-30,15371.19096,19204.04671,7171.76221,5986.585266,chr12,protein_coding,Hspa2
ENSMUSG00000060176.5,613.5239164,-0.905236268,0.201188457,-4.499444367,6.81E-06,0.000125438,674.804397,925.1975413,474.0418565,380.051871,chr13,protein_coding,Kif27
ENSMUSG00000060268.13,78.92295866,-2.317346899,0.512965691,-4.517547544,6.26E-06,0.000116239,80.47236343,182.4612514,23.0506611,29.70755865,chr4,protein_coding,Armh1
ENSMUSG00000060499.8,2525.690066,-0.729344334,0.124629432,-5.852103487,4.85E-09,1.77E-07,2911.548282,3390.40771,2068.546283,1732.257989,chr12,protein_coding,Rpl10l
ENSMUSG00000060508.17,11.80023873,-6.984130666,1.801066539,-3.877774928,0.000105416,0.001450028,17.45183785,29.74911708,0,0,chr7,protein_coding,Nlrp9b
ENSMUSG00000060715.10,367.5639841,-1.615096031,0.28065108,-5.754818522,8.67E-09,2.98E-07,439.204586,669.3551344,227.500003,134.1962132,chr1,protein_coding,1700019A02Rik
ENSMUSG00000060771.16,1335.602243,-0.998821143,0.165866252,-6.021846695,1.72E-09,6.74E-08,1486.314857,2074.505098,964.1189556,817.4700621,chr1,protein_coding,Tsga10
ENSMUSG00000060985.16,2675.147815,-1.62681111,0.117807089,-13.80911055,2.25E-43,3.03E-40,3759.901511,4323.538349,1396.068301,1221.0831,chr1,protein_coding,Tdrd5
ENSMUSG00000061032.10,4784.864904,-0.678868844,0.12731875,-5.332041383,9.71E-08,2.71E-06,5081.393455,6699.501167,3917.610184,3440.95481,chr10,protein_coding,Rrp1
ENSMUSG00000061298.15,108.7117261,-2.595105594,0.456826851,-5.680720367,1.34E-08,4.44E-07,118.2846788,254.8507697,35.07709298,26.63436292,chr4,protein_coding,Agbl4
ENSMUSG00000061322.16,479.5440248,-1.805281719,0.220984143,-8.169281726,3.10E-16,3.29E-14,607.9056852,883.5487774,205.4515446,221.270092,chr4,protein_coding,Dnai1
ENSMUSG00000061356.14,71.02571885,-1.429774052,0.463667371,-3.083620156,0.002044985,0.018622065,88.22873581,118.9964683,44.09691689,32.78075437,chr14,protein_coding,Nuggc
ENSMUSG00000061411.13,2291.162943,-1.207130221,0.127504842,-9.467328452,2.87E-21,5.87E-19,2833.015012,3561.960952,1401.079314,1368.596495,chr2,protein_coding,Nol4l
ENSMUSG00000061533.17,1058.364899,-2.167599821,0.388793638,-5.575193649,2.47E-08,7.79E-07,1264.288698,2198.459752,399.8788599,370.8322838,chr12,protein_coding,Cep128
ENSMUSG00000061633.4,1110.688081,-1.743608443,0.376156701,-4.635324694,3.56E-06,6.94E-05,1347.669701,2073.513461,590.2973647,431.2717997,chr15,protein_coding,Ndufb11b
ENSMUSG00000061707.6,74.91690615,-7.196252238,1.145461808,-6.282402596,3.33E-10,1.45E-08,81.44190998,216.1769175,0,2.048797148,chr5,protein_coding,Gm4871
ENSMUSG00000061759.16,2247.591615,-1.282369814,0.119667967,-10.71606583,8.56E-27,2.93E-24,3001.716111,3369.583328,1402.081516,1216.985506,chr10,protein_coding,Armt1
ENSMUSG00000061802.7,128.4432848,-5.037458104,0.527470568,-9.550216471,1.29E-21,2.73E-19,181.3052044,317.3239156,10.02202656,5.12199287,chr18,protein_coding,Odad2
ENSMUSG00000061882.13,642.5328308,-0.965696117,0.218192537,-4.42588977,9.60E-06,0.000170174,643.7789075,1056.093656,437.9625609,432.2961982,chr5,protein_coding,Ccdc62
ENSMUSG00000061911.16,345.9709395,-0.685320525,0.212218614,-3.229313927,0.001240876,0.012141144,413.0268292,440.2869328,280.6167438,249.9532521,chr12,protein_coding,Myt1l
ENSMUSG00000062017.16,163.725456,-7.004822893,1.26401797,-5.541711478,3.00E-08,9.25E-07,116.3455857,533.500833,3.006607969,2.048797148,chr7,protein_coding,Abca14
ENSMUSG00000062132.11,78.81744787,-3.516873082,0.512542486,-6.861622554,6.81E-12,3.84E-10,113.436946,176.511428,13.02863453,12.29278289,chr7,protein_coding,Arhgap33os
ENSMUSG00000062190.13,1326.807987,-1.210526998,0.159991903,-7.566176656,3.84E-14,3.10E-12,1555.152662,2150.861165,828.8215969,772.3965248,chr6,protein_coding,Lancl2
ENSMUSG00000062270.15,10417.91626,-0.754605563,0.104647164,-7.21095091,5.56E-13,3.79E-11,11753.81279,14410.47232,8046.685129,7460.694814,chr9,protein_coding,Morf4l1
ENSMUSG00000062438.5,223.7649749,-6.768304708,1.147081838,-5.900454947,3.63E-09,1.34E-07,200.6961353,686.2129674,2.004405313,6.146391444,chr5,protein_coding,Adam1b
ENSMUSG00000062543.9,6.175642037,-6.049554569,2.136599185,-2.831394213,0.004634556,0.036846998,3.87818619,20.82438196,0,0,chr15,transcribed_unprocessed_pseudogene,Gsdmcl1
ENSMUSG00000062590.14,851.3072557,-0.854559858,0.156965941,-5.444237478,5.20E-08,1.52E-06,991.846118,1200.872693,618.3590391,594.1511729,chr1,protein_coding,Armc9
ENSMUSG00000062732.11,684.4264721,-2.555438054,0.463535866,-5.512924114,3.53E-08,1.08E-06,807.632274,1532.07953,207.4559499,190.5381348,chr7,protein_coding,Lypd4
ENSMUSG00000062859.16,1195.231253,-3.919474834,0.621710138,-6.304344412,2.89E-10,1.28E-08,1332.156956,3152.414774,171.3766543,124.976626,chr17,protein_coding,Tcp11
ENSMUSG00000063163.14,85.56062577,-9.842494953,1.999907969,-4.921473941,8.59E-07,1.94E-05,81.44190998,260.8005931,0,0,chr16,protein_coding,Speer2
ENSMUSG00000063229.16,3922.873238,-2.389554347,0.415574884,-5.749997031,8.92E-09,3.07E-07,4702.300755,8474.53182,1305.870061,1208.790317,chr7,protein_coding,Ldha
ENSMUSG00000063281.10,998.1865309,-1.148485535,0.173222243,-6.63012739,3.35E-11,1.72E-09,1139.217193,1612.402146,621.365647,619.7611373,chr18,protein_coding,Zfp35
ENSMUSG00000063409.13,59.77058204,-3.14219957,0.608679465,-5.162322293,2.44E-07,6.22E-06,62.05097903,152.7121344,12.02643188,12.29278289,chr5,protein_coding,Lrrc43
ENSMUSG00000063447.8,456.3944206,-2.963722356,0.700548993,-4.230571146,2.33E-05,0.000380058,443.0827722,1175.090125,117.2577108,90.14707451,chr5,protein_coding,Ube2d2b
ENSMUSG00000063488.7,647.210374,-0.891471228,0.169786706,-5.250536093,1.52E-07,4.08E-06,768.8504121,913.2978945,458.006614,448.6865754,chr9,protein_coding,Zkscan7
ENSMUSG00000063652.11,621.0139472,-0.682265813,0.233356988,-2.92369995,0.00345898,0.028885266,550.7024389,979.7375893,467.0264379,486.5893226,chr11,protein_coding,Slc22a21
ENSMUSG00000063704.14,246.1783077,-2.186355973,0.305279733,-7.161811727,7.96E-13,5.23E-11,297.6507901,509.7015394,86.18942846,91.17147309,chr15,protein_coding,Mapk15
ENSMUSG00000063889.17,658.2315156,-1.634162637,0.211797405,-7.715687728,1.20E-14,1.03E-12,812.4800067,1179.056674,364.801767,276.587615,chr18,protein_coding,Crem
ENSMUSG00000064177.9,27.49690627,-2.420983061,0.855800339,-2.828911081,0.004670667,0.037101233,24.23866369,68.42296929,4.008810626,13.31718146,chr6,protein_coding,Ghrl
ENSMUSG00000064280.15,244.4147312,-2.887292875,0.318494274,-9.065446728,1.24E-19,2.09E-17,322.8590003,538.4590192,66.14537533,50.19553013,chr5,protein_coding,Ccdc146
ENSMUSG00000064307.14,158.7815173,-1.126868773,0.350030033,-3.21934882,0.001284821,0.012471562,158.0360872,277.6584261,107.2356842,92.19587166,chr7,protein_coding,Lrrc51
ENSMUSG00000065968.9,7.420711254,-6.314476035,2.08840373,-3.023589713,0.00249795,0.022032917,2.908639642,26.77420538,0,0,chr16,protein_coding,Ifitm7
ENSMUSG00000066196.12,179.0585776,-2.290925633,0.336065138,-6.816909496,9.30E-12,5.17E-10,227.8434386,366.9057774,65.14317267,56.34192157,chr4,protein_coding,Spag8
ENSMUSG00000066441.15,1643.928148,-1.232283686,0.176318969,-6.98894561,2.77E-12,1.67E-10,1805.295671,2807.325015,1048.303979,914.7879266,chr12,protein_coding,Rdh11
ENSMUSG00000066643.13,3478.082197,-1.064582841,0.107659383,-9.888435287,4.67E-23,1.11E-20,4361.02037,5051.400081,2325.110163,2174.798173,chr12,protein_coding,Wdr35
ENSMUSG00000067103.7,271.3968587,-3.736412718,0.764559338,-4.887014692,1.02E-06,2.28E-05,288.9248711,720.9202707,49.10793017,26.63436292,chr17,lncRNA,AY702103
ENSMUSG00000067338.7,15903.78515,-1.296049579,0.120780543,-10.73061564,7.31E-27,2.55E-24,19881.5215,25324.43174,10142.29088,8266.896492,chr6,protein_coding,Tuba3b
ENSMUSG00000067367.10,4426.194927,-1.922572578,0.385309983,-4.989677569,6.05E-07,1.42E-05,5243.307728,8766.073167,2017.433948,1677.964864,chr5,protein_coding,Lyar
ENSMUSG00000067702.6,13310.60978,-0.980688496,0.114611872,-8.556604808,1.16E-17,1.52E-15,15471.05426,19865.46875,9507.896602,8398.01951,chr6,protein_coding,Tuba3a
ENSMUSG00000067795.14,193.6913017,-1.785583064,0.31761929,-5.62177148,1.89E-08,6.12E-07,231.7216248,368.8890518,92.2026444,81.95188592,chr1,protein_coding,4930444P10Rik
ENSMUSG00000067848.13,26.58091185,-8.155622936,1.626103741,-5.015438273,5.29E-07,1.26E-05,33.93412916,72.38951824,0,0,chr5,protein_coding,4933402N22Rik
ENSMUSG00000067872.3,243.5871926,-2.0354537,0.349847156,-5.81812275,5.95E-09,2.12E-07,261.7775678,521.6011862,119.2621161,71.70790018,chr19,protein_coding,Ccdc87
ENSMUSG00000068039.14,9267.88801,-0.896924932,0.105678753,-8.487277814,2.12E-17,2.64E-15,10896.73365,13222.49091,6806.960443,6145.367045,chr17,protein_coding,Tcp1
ENSMUSG00000068250.14,727.8032957,-0.627365338,0.171162543,-3.665319096,0.00024703,0.003042248,775.6372379,991.6372361,569.2511089,574.6876,chr6,protein_coding,Amn1
ENSMUSG00000068349.13,1937.084454,-0.786903576,0.148520239,-5.298291873,1.17E-07,3.21E-06,2530.516489,2374.97118,1658.645397,1184.204752,chr15,protein_coding,Gml
ENSMUSG00000068391.9,886.8041621,-0.806315291,0.182743612,-4.412276201,1.02E-05,0.000179645,919.1301269,1337.718632,664.4603613,625.9075287,chr15,protein_coding,Chrac1
ENSMUSG00000068600.11,1075.371234,-0.751099933,0.148719047,-5.050462265,4.41E-07,1.07E-05,1296.283734,1402.175052,885.9471483,717.0790018,chr15,protein_coding,Gml2
ENSMUSG00000068740.15,499.6893898,-0.802571385,0.178581833,-4.494137898,6.99E-06,0.000128141,647.6570937,622.7481843,369.8127802,358.5395009,chr3,protein_coding,Celsr2
ENSMUSG00000068776.8,57.03125751,-5.448981708,1.522305449,-3.579427317,0.000344348,0.004084137,92.106922,130.8961152,0,5.12199287,chr14,lncRNA,4930469B13Rik
ENSMUSG00000068854.8,230.4546917,-1.341899514,0.321014308,-4.180185998,2.91E-05,0.000464427,234.6302645,426.4040115,112.2466975,148.5377932,chr3,protein_coding,H2bc21
ENSMUSG00000068860.6,475.5500776,-2.659458992,0.746531609,-3.562419809,0.000367452,0.004312661,429.5091205,1212.77234,151.3326011,108.5862488,chr3,protein_coding,Gm128
ENSMUSG00000068923.15,936.9430851,-0.846202561,0.163850329,-5.164484975,2.41E-07,6.16E-06,1058.74483,1349.618278,716.5748994,622.834333,chr3,protein_coding,Syt11
ENSMUSG00000069631.15,1423.350584,-0.720810452,0.124381079,-5.795177671,6.82E-09,2.41E-07,1722.884215,1820.645966,1125.473583,1024.398574,chr11,protein_coding,Strada
ENSMUSG00000069633.13,124.9388359,-1.266071288,0.38388188,-3.298075146,0.000973501,0.009933341,129.9192374,223.1183781,82.18061783,64.53711016,chr8,protein_coding,Pex11g
ENSMUSG00000069713.4,154.421124,-1.123430062,0.332497448,-3.378762964,0.000728128,0.007766438,174.5183785,248.9009463,109.2400896,85.02508164,chr10,lncRNA,4933406P04Rik
ENSMUSG00000069733.12,315.4440673,-2.023967882,0.283956173,-7.127747439,1.02E-12,6.60E-11,375.2145138,637.6227428,138.3039666,110.635046,chr4,protein_coding,Ube2u
ENSMUSG00000069743.6,386.5620092,-0.748116153,0.222506885,-3.362215753,0.000773197,0.008161119,418.8441085,550.358666,263.5792987,313.4659636,chr17,protein_coding,Zfp820
ENSMUSG00000069805.11,1250.906259,-9.683053738,0.640071838,-15.12807339,1.06E-51,3.06E-48,1536.731278,3460.813954,3.006607969,3.073195722,chr13,protein_coding,Fbp1
ENSMUSG00000070283.5,1634.500658,-1.404096779,0.332854317,-4.218352316,2.46E-05,0.000398996,1909.037152,2836.082495,1009.218075,783.6649091,chr9,protein_coding,Ndufaf3
ENSMUSG00000070331.15,1479.116432,-11.50492126,1.532412898,-7.50771628,6.02E-14,4.68E-12,1466.923926,4447.493004,0,2.048797148,chr11,protein_coding,Qrich2
ENSMUSG00000070345.4,2304.257741,-0.688909013,0.134954144,-5.104763686,3.31E-07,8.18E-06,2541.181501,3147.456587,1926.233506,1602.15937,chr11,protein_coding,Hsf5
ENSMUSG00000070372.12,2867.748558,-0.759664734,0.10387311,-7.313391614,2.60E-13,1.89E-11,3416.682033,3794.995703,2133.689456,2125.627041,chr3,protein_coding,Capza1
ENSMUSG00000070568.13,405.3432821,-4.585506163,0.920557579,-4.981226886,6.32E-07,1.48E-05,318.9808141,1237.563271,33.07268766,31.75635579,chr7,protein_coding,Slc6a21
ENSMUSG00000070732.3,1324.172359,-0.746432725,0.128007203,-5.831177514,5.50E-09,1.99E-07,1581.330419,1737.348438,1022.24671,955.7638695,chr1,protein_coding,Rbm44
ENSMUSG00000070777.6,49.43304453,-3.391027736,0.613523628,-5.527134699,3.26E-08,9.99E-07,84.35054962,96.1888119,10.02202656,7.170790018,chr7,protein_coding,Ceacam20
ENSMUSG00000070806.6,83.50895871,-1.595933937,0.477721384,-3.340721163,0.000835611,0.008692932,80.47236343,170.5616046,45.09911954,37.90274724,chr4,protein_coding,Zmynd12
ENSMUSG00000070837.7,88.44011668,-1.796109842,0.471543829,-3.808998724,0.000139531,0.001866004,87.25918927,187.4194376,37.08149829,42.00034153,chr7,protein_coding,Aurkc
ENSMUSG00000070883.4,311.691963,-1.596817953,0.252388109,-6.326835118,2.50E-10,1.12E-08,392.6663517,544.4088426,170.3744516,139.3182061,chr2,protein_coding,Ccdc173
ENSMUSG00000070953.14,612.8986366,-0.808948879,0.200262688,-4.039438839,5.36E-05,0.000797244,651.5352799,909.3313455,485.0660857,405.6618353,chr2,protein_coding,Rabepk
ENSMUSG00000071073.6,274.5390731,-1.309519012,0.290081048,-4.514321154,6.35E-06,0.000117698,297.6507901,484.9106085,181.3986808,134.1962132,chr17,protein_coding,Lrrc73
