"","X","Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","WT_rep1","WT_rep2","KO_rep1","KO_rep3","chrom","type","symbol"
"12108",12108,"ENSMUSG00000043259.16",126.332863630439,-1.4323091058044,0.345900063469275,-4.14081770161811,3.46069922072018e-05,0.00054366295055941,180.335657817976,188.411074861425,77.1696045503938,59.4151172919601,"chr10","protein_coding","Fam13c"
"12121",12121,"ENSMUSG00000043319.6",2161.22071682877,-2.13974333377148,0.368457073744225,-5.80730697344908,6.3485676335133e-09,2.25363013151768e-07,2851.43639592831,4194.62550875698,937.05948382621,661.761478803556,"chr12","protein_coding","Cox8c"
"12149",12149,"ENSMUSG00000043460.8",250.481505082257,-1.07634778500483,0.262361732992209,-4.10253344772958,4.08650756520618e-05,0.000628793871288074,287.955324580316,391.696708264541,157.345817070283,164.928170413889,"chr15","protein_coding","Elfn2"
"12152",12152,"ENSMUSG00000043468.5",133.85484829211,-2.16833328605653,0.411398189699158,-5.27064372267209,1.35946126420108e-07,3.68731088737864e-06,145.431982111271,292.532984653265,40.0881062599448,57.3663201439615,"chr3","protein_coding","Adam30"
"12163",12163,"ENSMUSG00000043535.14",30803.6993471439,-0.835594988930113,0.091382238642696,-9.1439540258724,6.02096839284485e-20,1.05937629965933e-17,36603.290804312,42362.7427267372,21236.6742912058,23012.0895663206,"chr2","protein_coding","Setx"
"12164",12164,"ENSMUSG00000043541.17",291.210094485436,-0.733283099951429,0.268102670793037,-2.7350831596806,0.00623645183447726,0.0468579154915755,281.168498748457,446.236756250743,230.506610994683,206.928511947861,"chr6","protein_coding","Casc1"
"12174",12174,"ENSMUSG00000043621.14",389.769040501193,-2.25303662545963,0.754462288350602,-2.98628130291999,0.00282392744189511,0.0244917907669549,321.889453739613,966.846305209943,143.314979879303,127.025423175915,"chr4","protein_coding","Ubxn10"
"12181",12181,"ENSMUSG00000043644.6",231.482786895419,-1.49021791856137,0.325369257105098,-4.58008212521446,4.64793386005376e-06,8.83063790838758e-05,231.721624830625,451.194942431307,128.281940031823,114.732640287923,"chr11","lncRNA","0610009L18Rik"
"12182",12182,"ENSMUSG00000043648.8",1069.69134809681,-1.09898646069565,0.175772188528415,-6.25233417127301,4.04363007846167e-10,1.7557684765578e-08,1271.07552365251,1646.11781194718,779.713666755927,581.85839003161,"chr11","protein_coding","Pld6"
"12193",12193,"ENSMUSG00000043740.16",44.0191625683483,-2.0435269352045,0.637996431843251,-3.20303818831791,0.00135985947336646,0.0131275747061532,46.5382342756066,95.1971746668251,22.0484584429696,12.2927828879918,"chr17","protein_coding","B430306N03Rik"
"12194",12194,"ENSMUSG00000043747.13",72.397840977138,-2.42098546860271,0.513014785922121,-4.71913390225411,2.36850883862865e-06,4.84574396772619e-05,82.4114565297201,161.63686948638,25.0550664124655,20.4879714799863,"chr17","protein_coding","1520401A03Rik"
"12225",12225,"ENSMUSG00000043913.15",1209.81731733717,-2.8439730724781,0.541362001869521,-5.25336662465562,1.49343835168484e-07,4.03447685019908e-06,1413.59886612155,2834.09922081027,347.764321805021,243.806860611836,"chr5","protein_coding","Ccdc60"
"12231",12231,"ENSMUSG00000043940.16",1823.12289851337,-0.606110696167522,0.117069225752911,-5.17736999001591,2.25035656758464e-07,5.80787178424842e-06,2215.41386082836,2185.56846839253,1357.98459955563,1533.52466527697,"chr5","protein_coding","Wdfy3"
"12239",12239,"ENSMUSG00000043987.19",1165.0889410619,-1.16833502425538,0.160719803345623,-7.26939057872606,3.61112893335529e-13,2.55481058872416e-11,1368.03017839335,1857.3365432392,702.544062205533,732.444980409509,"chr9","protein_coding","Cep164"
"12255",12255,"ENSMUSG00000044042.20",111.205692209682,-1.47592642969567,0.464880729531271,-3.17484966774986,0.00149914146706513,0.0142411401148337,88.2287358141709,238.984573903176,55.1211461074241,62.4883130139581,"chr2","protein_coding","Fmn1"
"12260",12260,"ENSMUSG00000044062.8",9.84457762283868,-6.72260747895245,1.87226271569786,-3.59063256592528,0.000329876398847405,0.00393556548011698,12.6041051163101,26.7742053750446,0,0,"chr12","lncRNA","Plekhd1os"
"12268",12268,"ENSMUSG00000044083.13",117.92620082995,-3.44807440712355,1.23990387043886,-2.78092075468973,0.00542049669580958,0.0418140793530351,54.2946066548744,377.813786958962,16.0352425039779,23.5611672019842,"chr2","protein_coding","Efcab8"
"12273",12273,"ENSMUSG00000044117.13",24.9635758065248,-3.70454091100256,0.973513782198421,-3.80532970230462,0.000141615423548291,0.00189138381523176,21.3300240429864,71.3978810001189,2.00440531299724,5.12199286999656,"chr16","protein_coding","Bmerb1"
"12284",12284,"ENSMUSG00000044156.15",87.5356724133695,-1.68539525703953,0.419043132099026,-4.02200901992411,5.77038476003096e-05,0.000851626296385605,114.4064925942,152.712134361365,44.0969168859393,38.9271458119739,"chr6","protein_coding","Hepacam2"
"12309",12309,"ENSMUSG00000044276.3",54.382556731482,-2.86184178863473,0.645604534275795,-4.43280930770567,9.30131263365733e-06,0.000166256854972988,49.446873917832,141.804124764125,16.0352425039779,10.2439857399931,"chr15","lncRNA","4933427E11Rik"
"12333",12333,"ENSMUSG00000044362.9",310.982981083914,-3.86264303344986,0.306622365644153,-12.597394926933,2.18233930238771e-36,1.76629813778052e-33,445.021865260488,718.936996181752,43.0947142294407,36.8783486639753,"chr7","protein_coding","Ccdc89"
"12337",12337,"ENSMUSG00000044375.9",38.7777696145697,-2.09935512458345,0.636344173968875,-3.29908752285698,0.000969996631631433,0.00990257913442503,50.4164204652405,75.3644299445699,17.0374451604765,12.2927828879918,"chr17","protein_coding","Pcare"
"12379",12379,"ENSMUSG00000044566.16",721.479966488384,-3.20256963997636,0.502396467569589,-6.37458630127165,1.83457487158187e-10,8.43654271626989e-09,865.805066835765,1737.34843766956,137.301763940311,145.464597507902,"chr13","protein_coding","Cage1"
"12383",12383,"ENSMUSG00000044581.9",95.5683723151025,-3.87761379823924,0.571235062070746,-6.78812288619463,1.1360187228941e-11,6.24625077147803e-10,90.1678289089878,267.742053750446,10.0220265649862,14.3415800359904,"chr10","protein_coding","4932415D10Rik"
"12400",12400,"ENSMUSG00000044664.8",113.859593058709,-1.74774031801327,0.475254250768771,-3.67748487296248,0.000235545039730323,0.00291499592287667,91.1373754563963,259.808955861544,46.1013221989365,58.3907187179608,"chr9","protein_coding","Prss42"
"12443",12443,"ENSMUSG00000044835.16",580.667817353891,-1.28315808456495,0.187694739476848,-6.83640941744786,8.1202662152056e-12,4.53882504415663e-10,730.068550198579,916.272806168192,359.790753683005,316.539159365788,"chr1","protein_coding","Ankrd45"
"12454",12454,"ENSMUSG00000044906.7",692.023568465014,-0.883698885365613,0.168232748316887,-5.25283510022114,1.49775623006683e-07,4.04074660788964e-06,812.480006728299,982.712500987747,475.044059180346,497.857706963666,"chr18","protein_coding","4930503L19Rik"
"12460",12460,"ENSMUSG00000044934.14",1131.35056723413,-0.625467706673228,0.155786994863079,-4.01489037787108,5.94734305609902e-05,0.000873918223653649,1305.97919935921,1439.85726683573,1009.21807509411,770.347727647483,"chr13","protein_coding","Zfp367"
"12461",12461,"ENSMUSG00000044937.16",267.271058552174,-0.883653271643712,0.291784282120793,-3.02844712957464,0.00245814085690563,0.0217862558469682,251.112555778794,442.270207306292,196.43172067373,179.26975044988,"chr10","protein_coding","Ttc41"
"12463",12463,"ENSMUSG00000044948.18",742.734459760468,-2.28842474228398,0.511412036858745,-4.47471818680727,7.6512160421606e-06,0.00013890980843091,828.962298034243,1637.19307682217,288.634365071603,216.148099113855,"chr19","protein_coding","Cfap43"
"12484",12484,"ENSMUSG00000045031.19",840.128324839349,-2.11917489095505,0.480472752375017,-4.41060368247687,1.03082833333019e-05,0.000180743331859646,1009.29795585222,1722.47387912787,380.837009469476,247.904454907834,"chr3","protein_coding","Cetn4"
"12486",12486,"ENSMUSG00000045036.16",167.320856989144,-2.55918794297798,0.371049828612919,-6.89715435941553,5.30545254624256e-12,3.04109141135048e-10,213.300240429864,358.97267947282,60.1321593899172,36.8783486639753,"chr17","protein_coding","Tmem232"
"12510",12510,"ENSMUSG00000045106.13",542.5831580642,-0.718832130860099,0.194228565171662,-3.70095989858538,0.00021478542156588,0.00269352345892167,585.606114634717,764.552309042939,432.951547607404,387.22266097174,"chr2","protein_coding","Ccdc73"
"12511",12511,"ENSMUSG00000045107.6",410.14763783755,-0.784488070690872,0.216753535687083,-3.61926308700865,0.000295443155165962,0.00357535693877278,443.082772165671,594.982341667657,315.693836797065,286.831600719808,"chr14","protein_coding","Saysd1"
"12517",12517,"ENSMUSG00000045165.7",61.9829034140611,-2.19303356799068,0.532260397944134,-4.12022682217448,3.78499596756065e-05,0.000588245195712738,78.5332703400862,124.946291750208,28.0616743819614,16.390377183989,"chr7","protein_coding","AI467606"
"12537",12537,"ENSMUSG00000045252.12",1253.48184958324,-0.906097029859775,0.184730601074396,-4.90496444330231,9.34442650789317e-07,2.09850306282697e-05,1261.38005817842,2008.06540312834,881.938337718786,862.543599307421,"chr7","protein_coding","Zfp574"
"12538",12538,"ENSMUSG00000045257.11",292.247255213361,-1.61796685827196,0.291338899948,-5.5535558710517,2.79916140588156e-08,8.71357413640116e-07,336.43265195074,545.400479862019,170.374451604765,116.781437435922,"chr17","protein_coding","Morn2"
"12542",12542,"ENSMUSG00000045275.18",1201.82680407324,-1.49221698559806,0.157645514876748,-9.46564820930504,2.9174587068712e-21,5.90318594748318e-19,1537.70082418984,2009.05704036446,669.471374541078,591.077977197603,"chr16","protein_coding","Lca5l"
"12570",12570,"ENSMUSG00000045378.6",60.3672176011955,-2.34592074315841,0.602655231817636,-3.89264146281947,9.9158644189489e-05,0.00137800549899047,67.868258318593,133.871026875223,10.0220265649862,29.7075586459801,"chr17","protein_coding","Pxt1"
"12577",12577,"ENSMUSG00000045410.19",399.817118580458,-0.808369558049391,0.211842518126322,-3.81589855142941,0.000135688248276079,0.00182305180319933,450.839144544939,567.2164990565,306.674012888578,274.538817831816,"chr13","protein_coding","Akr1e1"
"12586",12586,"ENSMUSG00000045463.16",17.5434529021612,-6.09385204326812,1.75153704173539,-3.47914540090481,0.000503015583144196,0.0056600481750509,10.6650120214932,58.506596930653,1.00220265649862,0,"chr1","transcribed_unprocessed_pseudogene","Slco6b1"
"12588",12588,"ENSMUSG00000045466.19",779.615502093442,-1.1164191502792,0.20832415023792,-5.35904814206213,8.36615614365043e-08,2.36425703087462e-06,816.358192917933,1317.88588679386,519.140976066285,465.076952595688,"chr6","protein_coding","Zfp956"
"12589",12589,"ENSMUSG00000045467.14",997.638667705868,-1.62274375397776,0.201478558507097,-8.05417591828064,8.00160665548802e-16,7.97559157966229e-14,1139.21719320495,1873.20273901701,470.033045897853,508.101692703659,"chr7","protein_coding","Ttll13"
"12606",12606,"ENSMUSG00000045587.10",1114.33978122953,-1.61416549622797,0.180405748170607,-8.94741721145979,3.63896711114287e-19,5.93797262313427e-17,1462.07619349197,1897.99366991983,640.407497502618,456.881764003693,"chr7","protein_coding","Lypd10"
"12615",12615,"ENSMUSG00000045631.11",282.520079577909,-1.57572104238624,0.29815604922068,-5.28488704658134,1.25782342880871e-07,3.43929719709667e-06,371.336327657445,474.994236098013,185.407491452245,98.342263103934,"chr15","protein_coding","Tmprss12"
"12622",12622,"ENSMUSG00000045662.18",296.511771432844,-1.119799034158,0.228253436934782,-4.90594599229609,9.29781085293713e-07,2.09501007570523e-05,384.909979321163,427.3956487646,192.422910047735,181.318547597878,"chr3","protein_coding","Henmt1"
"12650",12650,"ENSMUSG00000045794.4",31.1720613002003,-3.66652267487572,0.931913540059465,-3.93440219211942,8.34040231323329e-05,0.00118427859934009,18.421384400761,97.1804491390507,6.01321593899172,3.07319572199794,"chr2","protein_coding","Lkaaear1"
"12660",12660,"ENSMUSG00000045835.6",569.436253254723,-2.34631352976844,0.524736916765145,-4.47140930017426,7.77058151874578e-06,0.000140635014714045,630.205255815506,1273.26221116879,214.471368490705,159.806177543893,"chr13","protein_coding","Hdgfl1"
"12672",12672,"ENSMUSG00000045915.16",165.46896165748,-4.91142954209245,0.471075370209608,-10.4259951860932,1.88673718577666e-25,5.87326772569306e-23,218.147973166906,422.437462584037,10.0220265649862,11.2683843139924,"chr11","protein_coding","Ccdc42"
"12674",12674,"ENSMUSG00000045928.3",700.897090310512,-3.07954654818913,0.188321425839857,-16.3526084961139,4.1675119974237e-60,2.10813594389678e-56,1161.51676379535,1345.65172940502,168.370046291768,128.049821749914,"chr7","lncRNA","4933440M02Rik"
"12692",12692,"ENSMUSG00000046000.6",377.242827598969,-1.18604140275669,0.206307540944514,-5.74889990606634,8.98259724935297e-09,3.0753616369443e-07,515.798763221307,532.509195792553,245.539650842162,215.123700539856,"chr5","protein_coding","Naa11"
"12725",12725,"ENSMUSG00000046173.4",907.193580695976,-3.57186784672603,0.704559081760078,-5.06964985505978,3.98548232076744e-07,9.71593364800101e-06,891.013277068385,2456.28543385131,149.328195818294,132.147416045911,"chr17","protein_coding","Pabpc6"
"12733",12733,"ENSMUSG00000046192.5",244.340338898369,-2.43092757656797,0.327607074442508,-7.4202536093114,1.16896280835819e-13,8.82566920310437e-12,284.077138390682,540.442293681455,83.1828204893855,69.6591030319533,"chr6","protein_coding","Iqub"
"12734",12734,"ENSMUSG00000046196.5",243.959258221279,-1.93269924505185,0.361724184111907,-5.34301915642426,9.14110987402398e-08,2.55824643417706e-06,223.965252451357,549.36702880647,107.235684245352,95.2690673819361,"chr17","protein_coding","Ttc39d"
"12756",12756,"ENSMUSG00000046312.5",165.358715302666,-2.94709208880861,0.350886632605803,-8.39898649578783,4.50348597031996e-17,5.48936958575025e-15,239.477997209892,346.081395403354,43.0947142294407,32.780754367978,"chr4","protein_coding","Myorg"
"12766",12766,"ENSMUSG00000046337.18",1248.42358698,-1.26983488326527,0.174284487002268,-7.28598916120824,3.19318650389897e-13,2.29116793332949e-11,1445.59390218603,2084.42147030903,794.746706603406,668.932268821551,"chr1","protein_coding","Fam178b"
"12800",12800,"ENSMUSG00000046487.7",95.4069112071937,-5.36176092031659,1.30149066065299,-4.11970756488292,3.79353556339146e-05,0.000589089781962109,98.8937478356641,273.691877167122,8.01762125198896,1.02439857399931,"chr18","processed_pseudogene","Mospd4"
"12819",12819,"ENSMUSG00000046585.10",42.7601418063098,-3.99452148271153,0.857620158468493,-4.6576814260579,3.19790564928745e-06,6.31898661207835e-05,29.0863964222541,131.887752402997,8.01762125198896,2.04879714799863,"chr19","protein_coding","Cfap58"
"12846",12846,"ENSMUSG00000046709.19",189.031144524971,-0.948005263424063,0.302539154641115,-3.13349610746625,0.00172737209644064,0.0161514080403789,206.513414598004,291.541347417152,142.312777222804,115.757038861922,"chr5","protein_coding","Mapk10"
"12849",12849,"ENSMUSG00000046717.6",115.994577630185,-1.57910852306787,0.379378385172518,-4.1623576481559,3.14978500738576e-05,0.000498301406094163,147.371075206088,200.310721694778,68.1497806419062,48.1467329779677,"chr6","protein_coding","Igbp1b"
"12862",12862,"ENSMUSG00000046753.11",484.588837740556,-0.673408467786107,0.181488982411504,-3.71046472815212,0.00020687912067055,0.00260418249132771,593.362487013984,597.957253375995,358.788551026506,388.247059545739,"chr14","protein_coding","Ccdc66"
"12868",12868,"ENSMUSG00000046782.15",378.006322104746,-1.9621823489093,0.23831635798916,-8.23351936671734,1.81791974060715e-16,1.99683224952948e-14,502.225111557588,701.087525931723,168.370046291768,140.342604637906,"chr12","protein_coding","Ttc6"
"12889",12889,"ENSMUSG00000046846.5",719.181283739249,-1.63283991991499,0.217784509340299,-7.49750257656573,6.50451968063115e-14,5.00770163127566e-12,836.718670413511,1338.71026875223,388.854630721465,312.44156506979,"chr9","protein_coding","Spesp1"
"12904",12904,"ENSMUSG00000046934.6",583.067455460331,-3.48403913303775,0.257068944279326,-13.5529367143317,7.61226299676861e-42,9.62665809228851e-39,780.48497066382,1360.52628794671,106.233481588854,85.0250816419429,"chr10","protein_coding","Csl"
"12917",12917,"ENSMUSG00000046991.13",207.741272620705,-0.802527831300465,0.275883256963863,-2.90893996298437,0.00362656496337164,0.0299725443899304,232.691171378033,295.507896361603,159.350222383281,143.415800359904,"chr17","protein_coding","Wdr27"
"12919",12919,"ENSMUSG00000046994.10",1497.26993590585,-0.771976686590159,0.1448330850637,-5.33011284162477,9.81517617874952e-08,2.72802575275849e-06,1647.25958404699,2130.03678317021,1151.53085231691,1060.25252408929,"chr1","protein_coding","Mars2"
"12922",12922,"ENSMUSG00000047003.16",967.963354632255,-0.606869848484045,0.145386964096994,-4.17416961866798,2.99074879768887e-05,0.000475371651001073,1091.70941238194,1245.49636855763,735.616749869987,799.030887719464,"chr15","protein_coding","Zfp41"
"12924",12924,"ENSMUSG00000047014.8",208.767926759347,-4.18229157990946,0.403856406347972,-10.355887672377,3.93519132373658e-25,1.15398059774617e-22,254.990741968428,536.475744737004,20.0440531299724,23.5611672019842,"chr12","protein_coding","Catsperb"
"12925",12925,"ENSMUSG00000047021.15",1127.54258955378,-3.08251123730026,0.39580458456516,-7.78796243779433,6.80984184540725e-15,6.17893900896728e-13,1480.49757789274,2553.46588299036,237.522029590173,238.68486774184,"chr1","protein_coding","Cfap65"
